Store,Dept,Date,Weekly_Sales,IsHoliday
6,22,08-04-2011,18048.71,FALSE
6,22,15-04-2011,15289.59,FALSE
6,22,22-04-2011,16715.56,FALSE
6,22,29-04-2011,14920.17,FALSE
6,22,06-05-2011,15652.76,FALSE
6,22,13-05-2011,16864.38,FALSE
6,22,20-05-2011,15407.45,FALSE
6,22,27-05-2011,17580.81,FALSE
6,22,03-06-2011,18460.22,FALSE
6,22,10-06-2011,15917.84,FALSE
6,22,17-06-2011,13472.01,FALSE
6,22,24-06-2011,14530.51,FALSE
6,22,01-07-2011,21194.33,FALSE
6,22,08-07-2011,15882.13,FALSE
6,22,15-07-2011,17586.36,FALSE
6,22,22-07-2011,17912.34,FALSE
6,22,29-07-2011,16562.19,FALSE
6,22,05-08-2011,19927.49,FALSE
6,22,12-08-2011,14364.25,FALSE
6,22,19-08-2011,16153.19,FALSE
6,22,26-08-2011,13023.99,FALSE
6,22,02-09-2011,16452.87,FALSE
6,22,09-09-2011,16734.72,TRUE
6,22,16-09-2011,15911.38,FALSE
6,22,23-09-2011,14356.09,FALSE
6,22,30-09-2011,13730.88,FALSE
6,22,07-10-2011,15965.42,FALSE
6,22,14-10-2011,14759.93,FALSE
6,22,21-10-2011,16095.59,FALSE
6,22,28-10-2011,17080.97,FALSE
6,22,04-11-2011,20150.93,FALSE
6,22,11-11-2011,18176.15,FALSE
6,22,18-11-2011,18531.69,FALSE
6,22,25-11-2011,38147.65,TRUE
6,22,02-12-2011,18721.37,FALSE
6,22,09-12-2011,26582.54,FALSE
6,22,16-12-2011,27689.34,FALSE
6,22,23-12-2011,39498.73,FALSE
6,22,30-12-2011,22766.49,TRUE
6,22,06-01-2012,17173.65,FALSE
6,22,13-01-2012,17897.78,FALSE
6,22,20-01-2012,14514.76,FALSE
6,22,27-01-2012,13506.74,FALSE
6,22,03-02-2012,20120.07,FALSE
6,22,10-02-2012,23293.03,TRUE
6,22,17-02-2012,21630.28,FALSE
6,22,24-02-2012,21441.01,FALSE
6,22,02-03-2012,21660.02,FALSE
6,22,09-03-2012,21052.17,FALSE
6,22,16-03-2012,22022.61,FALSE
6,22,23-03-2012,18680.26,FALSE
6,22,30-03-2012,15727.61,FALSE
6,22,06-04-2012,19244.38,FALSE
6,22,13-04-2012,14835.66,FALSE
6,22,20-04-2012,15818.42,FALSE
6,22,27-04-2012,14990.87,FALSE
6,22,04-05-2012,17255.77,FALSE
6,22,11-05-2012,17032.53,FALSE
6,22,18-05-2012,16568.12,FALSE
6,22,25-05-2012,18497.82,FALSE
6,22,01-06-2012,17670.64,FALSE
6,22,08-06-2012,19629.03,FALSE
6,22,15-06-2012,17403.4,FALSE
6,22,22-06-2012,16953.76,FALSE
6,22,29-06-2012,17496.65,FALSE
6,22,06-07-2012,24538.71,FALSE
6,22,13-07-2012,18281.46,FALSE
6,22,20-07-2012,18466.39,FALSE
6,22,27-07-2012,18635.72,FALSE
6,22,03-08-2012,18611.8,FALSE
6,22,10-08-2012,18970.35,FALSE
6,22,17-08-2012,16598.48,FALSE
6,22,24-08-2012,16301.56,FALSE
6,22,31-08-2012,18469.41,FALSE
6,22,07-09-2012,18119.35,TRUE
6,22,14-09-2012,14593.46,FALSE
6,22,21-09-2012,17148.06,FALSE
6,22,28-09-2012,15519.43,FALSE
6,22,05-10-2012,19011.76,FALSE
6,22,12-10-2012,15934.72,FALSE
6,22,19-10-2012,16188.59,FALSE
6,22,26-10-2012,16646.6,FALSE
6,23,05-02-2010,29660.17,FALSE
6,23,12-02-2010,31991.58,TRUE
6,23,19-02-2010,28389.19,FALSE
6,23,26-02-2010,26478.06,FALSE
6,23,05-03-2010,27001.69,FALSE
6,23,12-03-2010,25709.9,FALSE
6,23,19-03-2010,30594.58,FALSE
6,23,26-03-2010,26710.76,FALSE
6,23,02-04-2010,31044.79,FALSE
6,23,09-04-2010,29963.3,FALSE
6,23,16-04-2010,28859.2,FALSE
6,23,23-04-2010,29567.96,FALSE
6,23,30-04-2010,30268.64,FALSE
6,23,07-05-2010,30621.82,FALSE
6,23,14-05-2010,31674.47,FALSE
6,23,21-05-2010,34623.47,FALSE
6,23,28-05-2010,38908.04,FALSE
6,23,04-06-2010,44775.83,FALSE
6,23,11-06-2010,38941.41,FALSE
6,23,18-06-2010,41181.56,FALSE
6,23,25-06-2010,43186.14,FALSE
6,23,02-07-2010,36580.19,FALSE
6,23,09-07-2010,36216.65,FALSE
6,23,16-07-2010,32309.4,FALSE
6,23,23-07-2010,30882.11,FALSE
6,23,30-07-2010,30366.23,FALSE
6,23,06-08-2010,32853.41,FALSE
6,23,13-08-2010,35692.4,FALSE
6,23,20-08-2010,34407.49,FALSE
6,23,27-08-2010,37251.58,FALSE
6,23,03-09-2010,23746.43,FALSE
6,23,10-09-2010,23384.39,TRUE
6,23,17-09-2010,21299.79,FALSE
6,23,24-09-2010,22238.53,FALSE
6,23,01-10-2010,24510.14,FALSE
6,23,08-10-2010,25998.98,FALSE
6,23,15-10-2010,27973.3,FALSE
6,23,22-10-2010,26280.59,FALSE
6,23,29-10-2010,27947.81,FALSE
6,23,05-11-2010,35858.06,FALSE
6,23,12-11-2010,31107.77,FALSE
6,23,19-11-2010,31485.89,FALSE
6,23,26-11-2010,47565.77,TRUE
6,23,03-12-2010,33542.9,FALSE
6,23,10-12-2010,41391.04,FALSE
6,23,17-12-2010,53589.9,FALSE
6,23,24-12-2010,79584.17,FALSE
6,23,31-12-2010,24365.15,TRUE
6,23,07-01-2011,18961.86,FALSE
6,23,14-01-2011,26852.33,FALSE
6,23,21-01-2011,20566.05,FALSE
6,23,28-01-2011,20369.03,FALSE
6,23,04-02-2011,32318.85,FALSE
6,23,11-02-2011,23768,TRUE
6,23,18-02-2011,26221.25,FALSE
6,23,25-02-2011,24647.79,FALSE
6,23,04-03-2011,25317.19,FALSE
6,23,11-03-2011,25069.29,FALSE
6,23,18-03-2011,30904.58,FALSE
6,23,25-03-2011,26715.99,FALSE
6,23,01-04-2011,26876.95,FALSE
6,23,08-04-2011,28446.52,FALSE
6,23,15-04-2011,29343.31,FALSE
6,23,22-04-2011,31214.09,FALSE
6,23,29-04-2011,29058.28,FALSE
6,23,06-05-2011,26881.27,FALSE
6,23,13-05-2011,27587.26,FALSE
6,23,20-05-2011,26842.43,FALSE
6,23,27-05-2011,32459.09,FALSE
6,23,03-06-2011,40301.06,FALSE
6,23,10-06-2011,36264.19,FALSE
6,23,17-06-2011,39222.44,FALSE
6,23,24-06-2011,35669.59,FALSE
6,23,01-07-2011,33767.9,FALSE
6,23,08-07-2011,36212.53,FALSE
6,23,15-07-2011,27193.9,FALSE
6,23,22-07-2011,28614.1,FALSE
6,23,29-07-2011,25640.43,FALSE
6,23,05-08-2011,28417.75,FALSE
6,23,12-08-2011,28137.81,FALSE
6,23,19-08-2011,30445.63,FALSE
6,23,26-08-2011,29293.26,FALSE
6,23,02-09-2011,20066.03,FALSE
6,23,09-09-2011,21178.76,TRUE
6,23,16-09-2011,16752.74,FALSE
6,23,23-09-2011,18798.23,FALSE
6,23,30-09-2011,19830.69,FALSE
6,23,07-10-2011,22605.22,FALSE
6,23,14-10-2011,21721.87,FALSE
6,23,21-10-2011,26804.97,FALSE
6,23,28-10-2011,26366.34,FALSE
6,23,04-11-2011,31286.61,FALSE
6,23,11-11-2011,29745.29,FALSE
6,23,18-11-2011,27894.79,FALSE
6,23,25-11-2011,39974.87,TRUE
6,23,02-12-2011,33748.28,FALSE
6,23,09-12-2011,51274,FALSE
6,23,16-12-2011,54146.6,FALSE
6,23,23-12-2011,75567.01,FALSE
6,23,30-12-2011,30682.06,TRUE
6,23,06-01-2012,19192.96,FALSE
6,23,13-01-2012,19634.21,FALSE
6,23,20-01-2012,18542.87,FALSE
6,23,27-01-2012,19268.63,FALSE
6,23,03-02-2012,22369.78,FALSE
6,23,10-02-2012,26777.62,TRUE
6,23,17-02-2012,25983.76,FALSE
6,23,24-02-2012,24682.34,FALSE
6,23,02-03-2012,26107.13,FALSE
6,23,09-03-2012,27677.65,FALSE
6,23,16-03-2012,32316.61,FALSE
6,23,23-03-2012,26617.52,FALSE
6,23,30-03-2012,28649.49,FALSE
6,23,06-04-2012,36722.13,FALSE
6,23,13-04-2012,31250.29,FALSE
6,23,20-04-2012,26882.37,FALSE
6,23,27-04-2012,27623.08,FALSE
6,23,04-05-2012,32504.95,FALSE
6,23,11-05-2012,30200.93,FALSE
6,23,18-05-2012,28089.02,FALSE
6,23,25-05-2012,33423.25,FALSE
6,23,01-06-2012,35854.02,FALSE
6,23,08-06-2012,36948.53,FALSE
6,23,15-06-2012,37417.17,FALSE
6,23,22-06-2012,39276.73,FALSE
6,23,29-06-2012,33713.04,FALSE
6,23,06-07-2012,38940.52,FALSE
6,23,13-07-2012,30421.35,FALSE
6,23,20-07-2012,28408.43,FALSE
6,23,27-07-2012,29452.68,FALSE
6,23,03-08-2012,31526.95,FALSE
6,23,10-08-2012,28541.13,FALSE
6,23,17-08-2012,31185.8,FALSE
6,23,24-08-2012,32232.76,FALSE
6,23,31-08-2012,28647.96,FALSE
6,23,07-09-2012,24475.64,TRUE
6,23,14-09-2012,24104.37,FALSE
6,23,21-09-2012,23653.97,FALSE
6,23,28-09-2012,21408.05,FALSE
6,23,05-10-2012,24388.36,FALSE
6,23,12-10-2012,31893.42,FALSE
6,23,19-10-2012,25334.91,FALSE
6,23,26-10-2012,28093.3,FALSE
6,24,05-02-2010,8532.4,FALSE
6,24,12-02-2010,8356.56,TRUE
6,24,19-02-2010,6601.06,FALSE
6,24,26-02-2010,6834.56,FALSE
6,24,05-03-2010,7802.98,FALSE
6,24,12-03-2010,6633.17,FALSE
6,24,19-03-2010,8210.18,FALSE
6,24,26-03-2010,5191.92,FALSE
6,24,02-04-2010,7960.04,FALSE
6,24,09-04-2010,7325.95,FALSE
6,24,16-04-2010,6007.41,FALSE
6,24,23-04-2010,6048.08,FALSE
6,24,30-04-2010,5131.96,FALSE
6,24,07-05-2010,6835.95,FALSE
6,24,14-05-2010,5475.77,FALSE
6,24,21-05-2010,5987.97,FALSE
6,24,28-05-2010,6234.8,FALSE
6,24,04-06-2010,7342.12,FALSE
6,24,11-06-2010,6510.11,FALSE
6,24,18-06-2010,5878,FALSE
6,24,25-06-2010,5644.47,FALSE
6,24,02-07-2010,6303.84,FALSE
6,24,09-07-2010,5852.7,FALSE
6,24,16-07-2010,5836.25,FALSE
6,24,23-07-2010,5656.19,FALSE
6,24,30-07-2010,7210.82,FALSE
6,24,06-08-2010,8948.66,FALSE
6,24,13-08-2010,10955.18,FALSE
6,24,20-08-2010,14831.5,FALSE
6,24,27-08-2010,14643.67,FALSE
6,24,03-09-2010,4300.43,FALSE
6,24,10-09-2010,3775.35,TRUE
6,24,17-09-2010,3526.42,FALSE
6,24,24-09-2010,3715.59,FALSE
6,24,01-10-2010,4393.01,FALSE
6,24,08-10-2010,6252.22,FALSE
6,24,15-10-2010,5935.79,FALSE
6,24,22-10-2010,5125.04,FALSE
6,24,29-10-2010,5562.74,FALSE
6,24,05-11-2010,8476,FALSE
6,24,12-11-2010,7735.87,FALSE
6,24,19-11-2010,8060.59,FALSE
6,24,26-11-2010,15219.53,TRUE
6,24,03-12-2010,10138.15,FALSE
6,24,10-12-2010,13687.63,FALSE
6,24,17-12-2010,16051.39,FALSE
6,24,24-12-2010,14304.14,FALSE
6,24,31-12-2010,3906.74,TRUE
6,24,07-01-2011,3469.82,FALSE
6,24,14-01-2011,5216.33,FALSE
6,24,21-01-2011,3717.89,FALSE
6,24,28-01-2011,4067.12,FALSE
6,24,04-02-2011,8118.35,FALSE
6,24,11-02-2011,4684.54,TRUE
6,24,18-02-2011,5165.6,FALSE
6,24,25-02-2011,4871.61,FALSE
6,24,04-03-2011,6169.84,FALSE
6,24,11-03-2011,5858.1,FALSE
6,24,18-03-2011,6990.66,FALSE
6,24,25-03-2011,5850.88,FALSE
6,24,01-04-2011,5120.76,FALSE
6,24,08-04-2011,5254.52,FALSE
6,24,15-04-2011,5582.33,FALSE
6,24,22-04-2011,7095.27,FALSE
6,24,29-04-2011,6849.95,FALSE
6,24,06-05-2011,4477.66,FALSE
6,24,13-05-2011,4377.08,FALSE
6,24,20-05-2011,4465.04,FALSE
6,24,27-05-2011,4181.34,FALSE
6,24,03-06-2011,6048.92,FALSE
6,24,10-06-2011,5624.94,FALSE
6,24,17-06-2011,5515.77,FALSE
6,24,24-06-2011,6026.56,FALSE
6,24,01-07-2011,5136.61,FALSE
6,24,08-07-2011,6725.49,FALSE
6,24,15-07-2011,5017.49,FALSE
6,24,22-07-2011,4822.31,FALSE
6,24,29-07-2011,5849.98,FALSE
6,24,05-08-2011,8529.37,FALSE
6,24,12-08-2011,9487.44,FALSE
6,24,19-08-2011,16640.64,FALSE
6,24,26-08-2011,11674.54,FALSE
6,24,02-09-2011,3303.39,FALSE
6,24,09-09-2011,4274.12,TRUE
6,24,16-09-2011,3224.47,FALSE
6,24,23-09-2011,3514.25,FALSE
6,24,30-09-2011,3584,FALSE
6,24,07-10-2011,3794.23,FALSE
6,24,14-10-2011,5031.68,FALSE
6,24,21-10-2011,6676.85,FALSE
6,24,28-10-2011,8048.71,FALSE
6,24,04-11-2011,7999.71,FALSE
6,24,11-11-2011,8525.14,FALSE
6,24,18-11-2011,7230.87,FALSE
6,24,25-11-2011,12577.76,TRUE
6,24,02-12-2011,11309.89,FALSE
6,24,09-12-2011,15689.14,FALSE
6,24,16-12-2011,15002.69,FALSE
6,24,23-12-2011,15966.8,FALSE
6,24,30-12-2011,4718.48,TRUE
6,24,06-01-2012,3561.33,FALSE
6,24,13-01-2012,3225.8,FALSE
6,24,20-01-2012,2982.26,FALSE
6,24,27-01-2012,2918.72,FALSE
6,24,03-02-2012,4402.14,FALSE
6,24,10-02-2012,6388.91,TRUE
6,24,17-02-2012,6431.15,FALSE
6,24,24-02-2012,5444.12,FALSE
6,24,02-03-2012,5665.22,FALSE
6,24,09-03-2012,5951.27,FALSE
6,24,16-03-2012,7954.33,FALSE
6,24,23-03-2012,6428.73,FALSE
6,24,30-03-2012,6365.49,FALSE
6,24,06-04-2012,9927.88,FALSE
6,24,13-04-2012,6774.05,FALSE
6,24,20-04-2012,5419.58,FALSE
6,24,27-04-2012,4644.83,FALSE
6,24,04-05-2012,4517.38,FALSE
6,24,11-05-2012,4972.78,FALSE
6,24,18-05-2012,4732.61,FALSE
6,24,25-05-2012,5511.14,FALSE
6,24,01-06-2012,6324.07,FALSE
6,24,08-06-2012,5357.66,FALSE
6,24,15-06-2012,4921.4,FALSE
6,24,22-06-2012,5190.93,FALSE
6,24,29-06-2012,5109.41,FALSE
6,24,06-07-2012,6200.31,FALSE
6,24,13-07-2012,5232.29,FALSE
6,24,20-07-2012,6474.01,FALSE
6,24,27-07-2012,6437.51,FALSE
6,24,03-08-2012,7560.16,FALSE
6,24,10-08-2012,8338.79,FALSE
6,24,17-08-2012,11531.86,FALSE
6,24,24-08-2012,15199.84,FALSE
6,24,31-08-2012,11833.32,FALSE
6,24,07-09-2012,5045.5,TRUE
6,24,14-09-2012,4231.67,FALSE
6,24,21-09-2012,4464.48,FALSE
6,24,28-09-2012,4073.29,FALSE
6,24,05-10-2012,5006.91,FALSE
6,24,12-10-2012,7658.73,FALSE
6,24,19-10-2012,4682.22,FALSE
6,24,26-10-2012,5679.56,FALSE
6,25,05-02-2010,14733,FALSE
6,25,12-02-2010,15178,TRUE
6,25,19-02-2010,14527.75,FALSE
6,25,26-02-2010,13790.75,FALSE
6,25,05-03-2010,13527,FALSE
6,25,12-03-2010,16981.75,FALSE
6,25,19-03-2010,22600.5,FALSE
6,25,26-03-2010,17656.5,FALSE
6,25,02-04-2010,23015.25,FALSE
6,25,09-04-2010,22233,FALSE
6,25,16-04-2010,19086.25,FALSE
6,25,23-04-2010,20831.5,FALSE
6,25,30-04-2010,19083.75,FALSE
6,25,07-05-2010,22310.54,FALSE
6,25,14-05-2010,19970.04,FALSE
6,25,21-05-2010,19735.25,FALSE
6,25,28-05-2010,19737,FALSE
6,25,04-06-2010,25226,FALSE
6,25,11-06-2010,20175.75,FALSE
6,25,18-06-2010,19626,FALSE
6,25,25-06-2010,18961.75,FALSE
6,25,02-07-2010,19129.5,FALSE
6,25,09-07-2010,17437.75,FALSE
6,25,16-07-2010,15107.56,FALSE
6,25,23-07-2010,16433.67,FALSE
6,25,30-07-2010,18034.18,FALSE
6,25,06-08-2010,16230.15,FALSE
6,25,13-08-2010,14712.12,FALSE
6,25,20-08-2010,15450.51,FALSE
6,25,27-08-2010,15784.89,FALSE
6,25,03-09-2010,11433.65,FALSE
6,25,10-09-2010,10851.76,TRUE
6,25,17-09-2010,9953.83,FALSE
6,25,24-09-2010,10592.75,FALSE
6,25,01-10-2010,10344.17,FALSE
6,25,08-10-2010,11309.16,FALSE
6,25,15-10-2010,12136.09,FALSE
6,25,22-10-2010,12222.69,FALSE
6,25,29-10-2010,11860.27,FALSE
6,25,05-11-2010,13343.11,FALSE
6,25,12-11-2010,12595.02,FALSE
6,25,19-11-2010,12571.7,FALSE
6,25,26-11-2010,14399.24,TRUE
6,25,03-12-2010,12262.94,FALSE
6,25,10-12-2010,14266.69,FALSE
6,25,17-12-2010,16998.66,FALSE
6,25,24-12-2010,23538.07,FALSE
6,25,31-12-2010,9524.83,TRUE
6,25,07-01-2011,8057.84,FALSE
6,25,14-01-2011,8945.85,FALSE
6,25,21-01-2011,8401.55,FALSE
6,25,28-01-2011,7658.07,FALSE
6,25,04-02-2011,9926.48,FALSE
6,25,11-02-2011,9425.98,TRUE
6,25,18-02-2011,11578.08,FALSE
6,25,25-02-2011,12445.52,FALSE
6,25,04-03-2011,12346,FALSE
6,25,11-03-2011,12274.91,FALSE
6,25,18-03-2011,15571.86,FALSE
6,25,25-03-2011,13661.54,FALSE
6,25,01-04-2011,12685.59,FALSE
6,25,08-04-2011,14004.27,FALSE
6,25,15-04-2011,14435.54,FALSE
6,25,22-04-2011,16329.45,FALSE
6,25,29-04-2011,13777.28,FALSE
6,25,06-05-2011,13010.12,FALSE
6,25,13-05-2011,13345.4,FALSE
6,25,20-05-2011,11748.3,FALSE
6,25,27-05-2011,13999.02,FALSE
6,25,03-06-2011,17409.2,FALSE
6,25,10-06-2011,15698.32,FALSE
6,25,17-06-2011,14686.9,FALSE
6,25,24-06-2011,13346.22,FALSE
6,25,01-07-2011,12492.44,FALSE
6,25,08-07-2011,13203.26,FALSE
6,25,15-07-2011,11195.87,FALSE
6,25,22-07-2011,11390.3,FALSE
6,25,29-07-2011,11233.8,FALSE
6,25,05-08-2011,12344.54,FALSE
6,25,12-08-2011,12259.68,FALSE
6,25,19-08-2011,13441.76,FALSE
6,25,26-08-2011,13807.33,FALSE
6,25,02-09-2011,9633.4,FALSE
6,25,09-09-2011,9347.58,TRUE
6,25,16-09-2011,9632.38,FALSE
6,25,23-09-2011,10069.09,FALSE
6,25,30-09-2011,9207.46,FALSE
6,25,07-10-2011,9967.87,FALSE
6,25,14-10-2011,10427.97,FALSE
6,25,21-10-2011,10253.56,FALSE
6,25,28-10-2011,11033.04,FALSE
6,25,04-11-2011,11999.36,FALSE
6,25,11-11-2011,11805.69,FALSE
6,25,18-11-2011,11349.44,FALSE
6,25,25-11-2011,12947.94,TRUE
6,25,02-12-2011,14383.08,FALSE
6,25,09-12-2011,16775.64,FALSE
6,25,16-12-2011,17017.56,FALSE
6,25,23-12-2011,20777.71,FALSE
6,25,30-12-2011,10330.37,TRUE
6,25,06-01-2012,8077.82,FALSE
6,25,13-01-2012,8165.12,FALSE
6,25,20-01-2012,8108.85,FALSE
6,25,27-01-2012,8494.91,FALSE
6,25,03-02-2012,10061.99,FALSE
6,25,10-02-2012,13768.58,TRUE
6,25,17-02-2012,13413.1,FALSE
6,25,24-02-2012,13080.29,FALSE
6,25,02-03-2012,11687.29,FALSE
6,25,09-03-2012,13005.84,FALSE
6,25,16-03-2012,17894.59,FALSE
6,25,23-03-2012,14786.57,FALSE
6,25,30-03-2012,16025.31,FALSE
6,25,06-04-2012,20077.68,FALSE
6,25,13-04-2012,17003.33,FALSE
6,25,20-04-2012,13932.43,FALSE
6,25,27-04-2012,12715.87,FALSE
6,25,04-05-2012,14961.98,FALSE
6,25,11-05-2012,13994.3,FALSE
6,25,18-05-2012,12214.97,FALSE
6,25,25-05-2012,15023.16,FALSE
6,25,01-06-2012,16083.76,FALSE
6,25,08-06-2012,16673.58,FALSE
6,25,15-06-2012,15250.27,FALSE
6,25,22-06-2012,14923.24,FALSE
6,25,29-06-2012,15040.12,FALSE
6,25,06-07-2012,13546.66,FALSE
6,25,13-07-2012,11138.76,FALSE
6,25,20-07-2012,12020.61,FALSE
6,25,27-07-2012,11076.75,FALSE
6,25,03-08-2012,11400.91,FALSE
6,25,10-08-2012,11915.09,FALSE
6,25,17-08-2012,11980.63,FALSE
6,25,24-08-2012,13145.05,FALSE
6,25,31-08-2012,12130.31,FALSE
6,25,07-09-2012,9701.26,TRUE
6,25,14-09-2012,10536.7,FALSE
6,25,21-09-2012,11202.37,FALSE
6,25,28-09-2012,8993.58,FALSE
6,25,05-10-2012,12708.87,FALSE
6,25,12-10-2012,11387.59,FALSE
6,25,19-10-2012,11072.92,FALSE
6,25,26-10-2012,11177.16,FALSE
6,26,05-02-2010,10668.54,FALSE
6,26,12-02-2010,11469.07,TRUE
6,26,19-02-2010,10490.04,FALSE
6,26,26-02-2010,10601.94,FALSE
6,26,05-03-2010,11962.16,FALSE
6,26,12-03-2010,11407.46,FALSE
6,26,19-03-2010,11832.85,FALSE
6,26,26-03-2010,9600.3,FALSE
6,26,02-04-2010,13626.7,FALSE
6,26,09-04-2010,12230.29,FALSE
6,26,16-04-2010,10100.28,FALSE
6,26,23-04-2010,10215.92,FALSE
6,26,30-04-2010,9018.52,FALSE
6,26,07-05-2010,8396.38,FALSE
6,26,14-05-2010,8936.14,FALSE
6,26,21-05-2010,10667.55,FALSE
6,26,28-05-2010,10597.86,FALSE
6,26,04-06-2010,10732.56,FALSE
6,26,11-06-2010,9119.3,FALSE
6,26,18-06-2010,9024.42,FALSE
6,26,25-06-2010,8095.06,FALSE
6,26,02-07-2010,7833.16,FALSE
6,26,09-07-2010,7682.79,FALSE
6,26,16-07-2010,7312.32,FALSE
6,26,23-07-2010,8146.99,FALSE
6,26,30-07-2010,9638.19,FALSE
6,26,06-08-2010,9115.14,FALSE
6,26,13-08-2010,8159.5,FALSE
6,26,20-08-2010,8945.48,FALSE
6,26,27-08-2010,9590.82,FALSE
6,26,03-09-2010,7242.93,FALSE
6,26,10-09-2010,7300.32,TRUE
6,26,17-09-2010,5686.95,FALSE
6,26,24-09-2010,6668.23,FALSE
6,26,01-10-2010,9445.1,FALSE
6,26,08-10-2010,11025.33,FALSE
6,26,15-10-2010,10053.35,FALSE
6,26,22-10-2010,8955.2,FALSE
6,26,29-10-2010,8351.24,FALSE
6,26,05-11-2010,11719.26,FALSE
6,26,12-11-2010,10262.39,FALSE
6,26,19-11-2010,10937.93,FALSE
6,26,26-11-2010,17881.05,TRUE
6,26,03-12-2010,11996.89,FALSE
6,26,10-12-2010,13810.45,FALSE
6,26,17-12-2010,15017.53,FALSE
6,26,24-12-2010,18695.86,FALSE
6,26,31-12-2010,5146.31,TRUE
6,26,07-01-2011,4251.91,FALSE
6,26,14-01-2011,5904.29,FALSE
6,26,21-01-2011,6512.9,FALSE
6,26,28-01-2011,7391.12,FALSE
6,26,04-02-2011,7887.26,FALSE
6,26,11-02-2011,8786.84,TRUE
6,26,18-02-2011,9672.84,FALSE
6,26,25-02-2011,8416.68,FALSE
6,26,04-03-2011,9402.74,FALSE
6,26,11-03-2011,9697.15,FALSE
6,26,18-03-2011,9891.89,FALSE
6,26,25-03-2011,8826.26,FALSE
6,26,01-04-2011,7290.38,FALSE
6,26,08-04-2011,8161.71,FALSE
6,26,15-04-2011,8026,FALSE
6,26,22-04-2011,9699.17,FALSE
6,26,29-04-2011,8276.47,FALSE
6,26,06-05-2011,8532.09,FALSE
6,26,13-05-2011,7352.49,FALSE
6,26,20-05-2011,6951.46,FALSE
6,26,27-05-2011,8082.63,FALSE
6,26,03-06-2011,9096.61,FALSE
6,26,10-06-2011,8523.56,FALSE
6,26,17-06-2011,8865.58,FALSE
6,26,24-06-2011,7678.96,FALSE
6,26,01-07-2011,7942.48,FALSE
6,26,08-07-2011,7498.97,FALSE
6,26,15-07-2011,5868.15,FALSE
6,26,22-07-2011,6293.86,FALSE
6,26,29-07-2011,6119.65,FALSE
6,26,05-08-2011,7337.09,FALSE
6,26,12-08-2011,7409.79,FALSE
6,26,19-08-2011,8306.72,FALSE
6,26,26-08-2011,8534.57,FALSE
6,26,02-09-2011,6774.6,FALSE
6,26,09-09-2011,7280.75,TRUE
6,26,16-09-2011,7354.52,FALSE
6,26,23-09-2011,6919.28,FALSE
6,26,30-09-2011,7449.58,FALSE
6,26,07-10-2011,6991.66,FALSE
6,26,14-10-2011,9340.02,FALSE
6,26,21-10-2011,12516.06,FALSE
6,26,28-10-2011,11688.63,FALSE
6,26,04-11-2011,12186.62,FALSE
6,26,11-11-2011,11746.26,FALSE
6,26,18-11-2011,9371.29,FALSE
6,26,25-11-2011,12343.97,TRUE
6,26,02-12-2011,12738.3,FALSE
6,26,09-12-2011,15481.09,FALSE
6,26,16-12-2011,16165.81,FALSE
6,26,23-12-2011,17199.14,FALSE
6,26,30-12-2011,5936.02,TRUE
6,26,06-01-2012,4346.6,FALSE
6,26,13-01-2012,4923.15,FALSE
6,26,20-01-2012,5632.5,FALSE
6,26,27-01-2012,6882.01,FALSE
6,26,03-02-2012,8132.5,FALSE
6,26,10-02-2012,10772.8,TRUE
6,26,17-02-2012,9113.36,FALSE
6,26,24-02-2012,9533.4,FALSE
6,26,02-03-2012,10065.99,FALSE
6,26,09-03-2012,8725.18,FALSE
6,26,16-03-2012,9830.43,FALSE
6,26,23-03-2012,8066.25,FALSE
6,26,30-03-2012,9667.11,FALSE
6,26,06-04-2012,14774.04,FALSE
6,26,13-04-2012,9869.57,FALSE
6,26,20-04-2012,8695.11,FALSE
6,26,27-04-2012,8390.74,FALSE
6,26,04-05-2012,8090.56,FALSE
6,26,11-05-2012,7209.94,FALSE
6,26,18-05-2012,7679.33,FALSE
6,26,25-05-2012,7889.95,FALSE
6,26,01-06-2012,7890.72,FALSE
6,26,08-06-2012,8049.94,FALSE
6,26,15-06-2012,7622.48,FALSE
6,26,22-06-2012,7618.93,FALSE
6,26,29-06-2012,7055.25,FALSE
6,26,06-07-2012,7786.09,FALSE
6,26,13-07-2012,6651.25,FALSE
6,26,20-07-2012,6995.64,FALSE
6,26,27-07-2012,6518.82,FALSE
6,26,03-08-2012,6840.17,FALSE
6,26,10-08-2012,8232.58,FALSE
6,26,17-08-2012,8205.74,FALSE
6,26,24-08-2012,8532.46,FALSE
6,26,31-08-2012,8165.55,FALSE
6,26,07-09-2012,8146.24,TRUE
6,26,14-09-2012,9034.41,FALSE
6,26,21-09-2012,8995.5,FALSE
6,26,28-09-2012,6548.86,FALSE
6,26,05-10-2012,9707.86,FALSE
6,26,12-10-2012,13417.94,FALSE
6,26,19-10-2012,8044.17,FALSE
6,26,26-10-2012,9366.39,FALSE
6,27,05-02-2010,3115,FALSE
6,27,12-02-2010,2389.5,TRUE
6,27,19-02-2010,2348.5,FALSE
6,27,26-02-2010,2013,FALSE
6,27,05-03-2010,1865.5,FALSE
6,27,12-03-2010,1677.5,FALSE
6,27,19-03-2010,1816,FALSE
6,27,26-03-2010,1395,FALSE
6,27,02-04-2010,1231.5,FALSE
6,27,09-04-2010,1274,FALSE
6,27,16-04-2010,1365,FALSE
6,27,23-04-2010,1470,FALSE
6,27,30-04-2010,1268,FALSE
